Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
wiki,Patterns,small_sparse_4v_14,4,3,32,0.00177539,1.09125,1048807458,6.3,21.30,66.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_14,4,3,64,0.00185851,1.07918,1048807458,7.2,21.54,33.6,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_15,4,3,1,0.00057651,23.5581,1048807458,5.1,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_15,4,3,4,0.00181073,6.35128,1048807458,5.3,3.70,92.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_15,4,3,16,0.00159954,1.65792,1048807458,5.4,14.20,88.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_15,4,3,32,0.00155308,1.15103,1048807458,5.9,20.46,63.9,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_15,4,3,64,0.00168203,1.0571,1048807458,7.0,22.28,34.8,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_16,4,3,1,0.00146218,23.7077,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_16,4,3,4,0.00146184,6.33081,1048807458,5.4,3.74,93.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_16,4,3,16,0.00149748,1.75649,1048807458,5.4,13.49,84.3,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_16,4,3,32,0.0014342,1.16523,1048807458,6.0,20.34,63.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_16,4,3,64,0.00184943,0.948445,1048807458,7.2,24.99,39.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_17,4,3,1,0.00162959,23.6283,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_17,4,3,4,0.00154992,6.13062,1048807458,5.4,3.85,96.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_17,4,3,16,0.00160958,1.74318,1048807458,5.5,13.55,84.6,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_17,4,3,32,0.00158519,1.04828,1048807458,5.8,22.54,70.4,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_17,4,3,64,0.00160506,0.941748,1048807458,7.1,25.08,39.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_18,4,3,1,0.00198831,23.2652,1048807458,5.3,1.00,100.0,SUCCESS,GraphMini pattern worked!
