Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
lj,Patterns,small_sparse_4v_8,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_8,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_8,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_8,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_8,4,3,64,0.194232,193.869,542683013686,365.8,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_9,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_9,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_9,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_9,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_9,4,3,64,0.193233,194.076,542683013686,366.0,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_10,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_10,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_10,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_10,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_10,4,3,64,0.192074,192.341,542683013686,365.8,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_11,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_11,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_11,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_11,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_11,4,3,64,0.193648,191.962,542683013686,365.9,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_12,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
