Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
dblp,Patterns,small_sparse_4v_9,4,4,16,0.0167411,0.343444,96615211,22.1,13.31,83.1,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_9,4,4,32,0.0170038,0.190506,96615211,24.5,24.00,75.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_9,4,4,64,0.0160433,0.135004,96615211,31.4,33.86,52.9,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_10,4,4,1,0.0162978,4.59695,96615211,19.8,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_10,4,4,4,0.0158381,1.23359,96615211,20.4,3.72,93.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_10,4,4,16,0.0166538,0.349049,96615211,22.6,13.16,82.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_10,4,4,32,0.0161851,0.186792,96615211,24.8,24.60,76.8,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_10,4,4,64,0.0161665,0.133978,96615211,31.7,34.31,53.6,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_11,4,4,1,0.0165504,4.6573,96615211,19.7,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_11,4,4,4,0.0158991,1.1687,96615211,20.3,3.98,99.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_11,4,4,16,0.0163552,0.339099,96615211,22.0,13.73,85.8,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_11,4,4,32,0.016678,0.188122,96615211,24.4,24.75,77.3,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_11,4,4,64,0.0160011,0.13349,96615211,30.5,34.88,54.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_12,4,4,1,0.0156548,4.11736,96615211,19.8,1.00,100.0,SUCCESS,GraphMini pattern worked!
